"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         282,      -3.743506833,      -2.899419725,      -2.970236001,      -1.700555298,      -9.661858373
          0,           0,         283,      -3.745965142,      -2.899523391,      -2.970113455,      -1.703084901,      -9.662278887
          0,           0,         284,      -3.748926681,      -2.899952723,      -2.970065601,       -1.70611621,      -9.662719291
          0,           0,         285,      -3.752394465,      -2.900725288,      -2.970135555,      -1.709650194,      -9.663221953
          0,           0,         286,      -3.756361437,      -2.901856199,      -2.970367525,      -1.713677671,      -9.663797521
          0,           0,         287,      -3.760809357,      -2.903358089,      -2.970805776,       -1.71817821,      -9.664428935
          0,           0,         288,      -3.765707695,      -2.905240997,      -2.971493516,      -1.723119045,      -9.665241318
          0,           0,         289,      -3.771012602,      -2.907512159,      -2.972471764,      -1.728454075,      -9.666037803
          0,           0,         290,      -3.776666042,      -2.910175715,      -2.973778193,      -1.734123047,      -9.666837543
          0,           0,         291,      -3.782595231,       -2.91323231,      -2.975445985,       -1.74005106,      -9.667537869
          0,           0,         292,      -3.788712534,      -2.916678619,      -2.977502695,      -1.746148559,      -9.668294515
          0,           0,         293,      -3.794916039,      -2.920506782,      -2.979969122,       -1.75231203,      -9.669019927
          0,           0,         294,      -3.801091039,      -2.924703763,      -2.982858211,      -1.758425639,      -9.669785111
          0,           0,         295,      -3.807112601,      -2.929250672,       -2.98617397,      -1.764363965,       -9.67039335
          0,           0,         296,      -3.812849404,      -2.934122043,      -2.989910421,      -1.769995995,       -9.67078448
          0,           0,         297,       -3.81816889,      -2.939285131,      -2.994050623,      -1.775190423,      -9.671007299
          0,           0,         298,      -3.822943591,      -2.944699285,      -2.998565799,      -1.779822066,      -9.671252145
          0,           0,         299,      -3.827058278,      -2.950315416,      -3.003414613,      -1.783779011,      -9.671486892
          0,           0,         300,       -3.83041734,      -2.956075689,      -3.008542726,      -1.786969885,      -9.671713966
          0,           0,         301,      -3.832951624,        -2.9619135,      -3.013882689,      -1.789330473,      -9.671830276
          0,           0,         302,      -3.834623898,       -2.96775382,      -3.019354358,      -1.790828845,      -9.671701128
          0,           0,         303,      -3.835432177,      -2.973514096,      -3.024865929,      -1.791468298,      -9.671367073
          0,           0,         304,      -3.835410454,      -2.979105708,      -3.030315798,      -1.791287682,       -9.67099894
          0,           0,         305,      -3.834626711,      -2.984436121,      -3.035595336,      -1.790359072,      -9.670665681
          0,           0,         306,       -3.83317854,      -2.989411718,      -3.040592633,      -1.788783141,      -9.670336365
          0,           0,         307,      -3.831186977,      -2.993941275,      -3.045197161,      -1.786682885,      -9.669986347
          0,           0,         308,      -3.828789386,      -2.997939921,      -3.049305172,      -1.784196518,      -9.669535538
          0,           0,         309,      -3.826132202,      -3.001333342,      -3.052825459,       -1.78147033,      -9.668971666
          0,           0,         310,      -3.823364213,      -3.004061889,      -3.055685025,      -1.778652146,      -9.668376244
          0,           0,         311,      -3.820630842,      -3.006084229,      -3.057834017,      -1.775885824,       -9.66788163
          0,           0,         312,       -3.81806969,      -3.007380118,      -3.059249398,      -1.773307007,      -9.667458645
          0,           0,         313,      -3.815807342,      -3.007951978,      -3.059936865,      -1.771040113,      -9.667103678
          0,           0,         314,      -3.813957315,      -3.007825087,      -3.059930784,      -1.769196441,      -9.666741583
          0,           0,         315,      -3.812618953,      -3.007046376,       -3.05929213,      -1.767873169,      -9.666392947
          0,           0,         316,      -3.811877033,      -3.005681943,      -3.058104736,      -1.767153038,       -9.66609851
          0,           0,         317,      -3.811801846,      -3.003813595,      -3.056470335,      -1.767104485,      -9.665941671
          0,           0,         318,      -3.812449564,      -3.001534768,      -3.054502965,      -1.767782018,      -9.665953318
          0,           0,         319,      -3.813862714,      -2.998946247,      -3.052323322,      -1.769226702,      -9.666091681
          0,           0,         320,      -3.816070637,       -2.99615201,      -3.050053525,      -1.771466607,      -9.666211973
          0,           0,         321,      -3.819089842,      -2.993255496,      -3.047812632,      -1.774517154,      -9.666359349
          0,           0,         322,      -3.822924196,      -2.990356454,      -3.045713062,      -1.778381287,      -9.666588595
          0,           0,         323,       -3.82756489,      -2.987548458,      -3.043857952,      -1.783049423,      -9.667006387
          0,           0,         324,      -3.832990196,      -2.984917099,      -3.042339386,      -1.788499204,      -9.667703123
          0,           0,         325,      -3.839165008,      -2.982538776,      -3.041237354,      -1.794695027,      -9.668546836
          0,           0,         326,      -3.846040207,      -2.980480018,      -3.040619285,      -1.801587411,      -9.669392742
          0,           0,         327,      -3.853551907,      -2.978797211,      -3.040539987,      -1.809112244,      -9.670069168
          0,           0,         328,      -3.861620717,      -2.977536635,      -3.041041877,      -1.817190079,       -9.67062034
          0,           0,         329,       -3.87015113,      -2.976734727,      -3.042155334,      -1.825725542,      -9.671113745
          0,           0,         330,      -3.879031229,      -2.976418469,        -3.0438991,      -1.834607061,      -9.671838847
          0,           0,         331,      -3.888132994,      -2.976605882,      -3.046280694,      -1.843707214,      -9.672669532
          0,           0,         332,      -3.897313473,      -2.977306538,      -3.049296769,      -1.852883933,      -9.673433116
          0,           0,         333,      -3.906417137,      -2.978522101,      -3.052933405,      -1.861982876,      -9.674110712
          0,           0,         334,      -3.915279655,      -2.980246846,      -3.057166338,      -1.870841214,      -9.674510271
          0,           0,         335,      -3.923733276,      -2.982468184,      -3.061961141,      -1.879292987,      -9.674688651
          0,           0,         336,      -3.931613761,      -2.985167158,      -3.067273392,      -1.887175974,      -9.674884244
          0,           0,         337,      -3.938768563,      -2.988318956,      -3.073048895,      -1.894339764,      -9.675144223
