"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        945,              9.45,      -7.377319485,       -8.21608777,      -9.000390437,                 0,       1.759312627,     -0.5141794827,     0.08252669371
        946,              9.46,      -7.402163474,      -8.232375634,      -9.058859258,                 0,       1.783442863,     -0.5632109124,     0.08272825693
        947,              9.47,      -7.449936425,      -8.287556656,      -9.070914262,                 0,       1.810188933,     -0.6057660913,     0.08293447191
        948,              9.48,      -7.483948808,      -8.312910542,      -9.129796012,                 0,       1.803825321,     -0.6437672889,     0.08314114189
        949,              9.49,      -7.533320449,      -8.371993775,       -9.14290404,                 0,       1.793994659,     -0.6775826727,     0.08330027762
        950,               9.5,      -7.568852459,      -8.395484361,        -9.2126657,                 0,       1.812694716,     -0.7046412502,     0.08340764406
        951,              9.51,      -7.630525787,      -8.466588811,      -9.233999251,                 0,       1.835271757,     -0.7243501289,      0.0834985692
        952,              9.52,      -7.676440528,      -8.501511434,      -9.303308183,                 0,       1.833567485,     -0.7381137223,     0.08357445888
        953,              9.53,      -7.737917539,      -8.575995609,      -9.329294146,                 0,       1.826956611,     -0.7463275757,      0.0836059804
        954,              9.54,      -7.784445891,      -8.606665511,      -9.411893989,                 0,       1.838570636,     -0.7475746774,     0.08359272133
        955,              9.55,      -7.862411407,       -8.69619034,      -9.442699132,                 0,       1.852790382,      -0.741624148,     0.08356036198
        956,              9.56,      -7.919348787,      -8.740530679,      -9.520155994,                 0,       1.850696177,     -0.7295186216,     0.08351332772
        957,              9.57,      -7.991852954,      -8.829482739,      -9.557608546,                 0,       1.844244555,     -0.7116480439,     0.08343792602
        958,              9.58,      -8.049149069,      -8.864968979,      -9.651272266,                 0,       1.848033309,     -0.6875185548,     0.08333842429
        959,              9.59,       -8.14559566,      -8.975222986,      -9.685114885,                 0,       1.852983107,     -0.6571262672,     0.08323349887
        960,               9.6,      -8.210709076,      -9.026243863,      -9.763942123,                 0,       1.848081775,     -0.6213051652,     0.08312904493
        961,              9.61,      -8.290140964,      -9.123166809,      -9.808095822,                 0,       1.840112603,     -0.5804108097,     0.08302138552
        962,              9.62,      -8.357153013,      -9.159085774,       -9.90296537,                 0,       1.837318463,      -0.534564908,     0.08291622989
        963,              9.63,      -8.470169584,       -9.28603563,      -9.927372337,                 0,       1.835117029,     -0.4838914931,     0.08282548758
        964,              9.64,      -8.530685005,      -9.330597457,      -9.985331171,                 0,       1.827876986,     -0.4291071121,     0.08275376148
        965,              9.65,      -8.601277509,       -9.41150597,      -10.02290318,                 0,       1.819064262,       -0.37055188,     0.08270074688
        966,              9.66,      -8.665135156,      -9.439738682,      -10.08941484,                 0,       1.812943881,     -0.3087043227,     0.08267000768
        967,              9.67,       -8.76097365,      -9.540356329,      -10.09143325,                 0,       1.807656441,     -0.2439252631,     0.08266722024
        968,              9.68,       -8.78287868,      -9.551926365,      -10.10686353,                 0,       1.800669913,     -0.1767928037,     0.08269440099
        969,              9.69,      -8.813408421,      -9.585825026,      -10.12840295,                 0,       1.793589921,     -0.1076968488,     0.08275060054
        970,               9.7,      -8.843657541,       -9.59709057,      -10.14779728,                 0,        1.78842223,    -0.03740676839,     0.08283729243
        971,              9.71,      -8.875085929,      -9.628501664,      -10.14320471,                 0,        1.78451908,     0.03337952924,     0.08295407909
        972,              9.72,      -8.871425214,      -9.628548077,      -10.14569587,                 0,       1.781204504,      0.1044449249,     0.08309787711
        973,              9.73,      -8.879003673,      -9.638591224,      -10.15503832,                 0,       1.779053648,      0.1750884594,     0.08326407415
        974,              9.74,      -8.891588239,      -9.644435526,      -10.16259112,                 0,       1.778769754,      0.2443544935,     0.08344802306
        975,              9.75,      -8.898872585,      -9.649962348,      -10.16598595,                 0,       1.779992637,      0.3117154457,     0.08364478348
        976,              9.76,      -8.896905108,      -9.647576527,      -10.17291784,                 0,       1.782167113,      0.3767343362,     0.08384860824
        977,              9.77,      -8.900199282,      -9.649861862,      -10.18069958,                 0,       1.785355558,      0.4386285818,     0.08405342471
        978,              9.78,      -8.908848017,      -9.655654511,      -10.18895537,                 0,       1.790150044,      0.4967346303,     0.08425344466
        979,              9.79,      -8.913560604,      -9.656093739,      -10.19791709,                 0,       1.796167774,      0.5505205053,     0.08444311039
        980,               9.8,        -8.9238067,      -9.662949666,      -10.21259281,                 0,       1.803283938,       0.599519611,     0.08461707004
        981,              9.81,       -8.93374039,       -9.66792186,      -10.22624516,                 0,       1.810886419,      0.6431188214,      0.0847704309
        982,              9.82,      -8.944206318,      -9.673314337,      -10.23950509,                 0,        1.81886241,      0.6809234007,     0.08489908627
        983,              9.83,      -8.952923104,      -9.677667579,      -10.25251515,                 0,       1.826906961,      0.7126005684,     0.08499980661
        984,              9.84,      -8.961344837,      -9.681874394,      -10.26458883,                 0,        1.83470311,      0.7378630801,     0.08507022932
        985,              9.85,      -8.969114643,      -9.685648808,      -10.27392602,                 0,       1.842018627,      0.7564856076,     0.08510893666
        986,              9.86,        -8.9750902,      -9.688296692,       -10.2805122,                 0,       1.848642772,      0.7683312199,     0.08511555102
